SIGUN_CD,SIGUN_NM,STD_YM,CARD_PUBLCT_CNT,CARD_CHRGNG_AMT,CARD_USE_AMT,MOBILE_GIFTCERTF_USER_CNT,MOBILE_CHRGNG_AMT,MOBILE_USE_AMT,BRNHSTRM_GIFTCERTF_SALE_AMT,BRNHSTRM_GIFTCERTF_RETRVL_AMT
41390,시흥시,2020-01,0.0,0.0,0.0,4629.0,6174734.0,5415206.0,2259411.0,1509113.0
41480,파주시,2020-01,2962.0,1797790.0,1906166.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-01,2950.0,1562611.0,1722993.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-01,0.0,0.0,0.0,8342.0,11450843.0,5740248.0,0.0,0.0
41610,광주시,2020-01,2095.0,2554825.0,2128133.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-01,1842.0,1460775.0,1201056.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-01,3076.0,4112492.0,3165515.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-01,3054.0,3964313.0,3047035.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-01,2052.0,1782982.0,1367017.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-01,1136.0,1173914.0,1299145.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-01,1385.0,975970.0,993427.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-01,1289.0,958042.0,831592.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-01,504.0,708225.0,1088321.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-01,492.0,148661.0,243880.0,0.0,0.0,0.0,300340.0,222233.0
41430,의왕시,2020-01,2370.0,545033.0,388718.0,0.0,0.0,0.0,879865.0,500135.0
41830,양평군,2020-01,814.0,1637036.0,1414301.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-01,3230.0,905921.0,742400.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-01,580.0,495930.0,388233.0,0.0,0.0,0.0,0.0,0.0
41820,가평군,2020-01,338.0,288742.0,247582.0,0.0,0.0,0.0,161750.0,121040.0
41290,과천시,2020-01,935.0,1107789.0,702411.0,0.0,0.0,0.0,836970.0,539720.0
41800,연천군,2020-01,1169.0,550993.0,468822.0,0.0,0.0,0.0,0.0,0.0
41110,수원시,2020-02,9069.0,2178828.0,3042140.0,0.0,0.0,0.0,0.0,0.0
41280,고양시,2020-02,5041.0,6134958.0,5866688.0,0.0,0.0,0.0,0.0,0.0
41460,용인시,2020-02,5842.0,3361100.0,2783503.0,0.0,0.0,0.0,0.0,0.0
41130,성남시,2020-02,0.0,5483070.0,4754951.0,1875.0,1158725.0,1052730.0,1704615.0,2052770.0
41190,부천시,2020-02,3472.0,2653130.0,4387444.0,0.0,0.0,0.0,0.0,0.0
41590,화성시,2020-02,5985.0,5105491.0,4422914.0,0.0,0.0,0.0,0.0,0.0
41270,안산시,2020-02,6629.0,5662230.0,4414614.0,0.0,0.0,0.0,3467310.0,2378960.0
41360,남양주시,2020-02,3432.0,3016233.0,2536472.0,0.0,0.0,0.0,0.0,0.0
41170,안양시,2020-02,372.0,158693.0,424645.0,0.0,0.0,0.0,2496000.0,2740000.0
41220,평택시,2020-02,67.0,23760.0,203131.0,0.0,0.0,0.0,1719960.0,1549775.0
41390,시흥시,2020-02,0.0,0.0,0.0,3842.0,6033535.0,5045466.0,1822367.0,1567396.0
41480,파주시,2020-02,3160.0,2167057.0,1798808.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-02,1801.0,1451096.0,1447647.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-02,0.0,0.0,0.0,6256.0,9100861.0,7098964.0,0.0,0.0
41610,광주시,2020-02,1812.0,1412908.0,1904151.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-02,2064.0,1712842.0,1132528.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-02,1687.0,1510611.0,2493120.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-02,3240.0,4428066.0,3175335.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-02,1826.0,1608132.0,1371133.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-02,1094.0,1629848.0,1251575.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-02,1272.0,1197195.0,911026.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-02,884.0,779041.0,701499.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-02,478.0,1669644.0,1008571.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-02,1219.0,402926.0,222777.0,0.0,0.0,0.0,213010.0,218688.0
41430,의왕시,2020-02,864.0,223442.0,366635.0,0.0,0.0,0.0,96195.0,214250.0
41830,양평군,2020-02,710.0,1609408.0,1563165.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-02,1321.0,874298.0,752630.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-02,415.0,336796.0,356096.0,0.0,0.0,0.0,0.0,0.0
41820,가평군,2020-02,211.0,180458.0,230384.0,0.0,0.0,0.0,70190.0,95570.0
41290,과천시,2020-02,366.0,381205.0,594092.0,0.0,0.0,0.0,203015.0,332350.0
41800,연천군,2020-02,355.0,378915.0,418977.0,0.0,0.0,0.0,0.0,0.0
41110,수원시,2020-03,13576.0,7967046.0,4265271.0,0.0,0.0,0.0,0.0,0.0
41280,고양시,2020-03,10166.0,8183828.0,6663098.0,0.0,0.0,0.0,0.0,0.0
41460,용인시,2020-03,12089.0,4982018.0,3672252.0,0.0,0.0,0.0,0.0,0.0
41130,성남시,2020-03,0.0,5474630.0,4760594.0,16346.0,1592910.0,1246612.0,2619015.0,2061670.0
41190,부천시,2020-03,7964.0,8353762.0,5809720.0,0.0,0.0,0.0,0.0,0.0
41590,화성시,2020-03,16286.0,5668442.0,5210973.0,0.0,0.0,0.0,0.0,0.0
41270,안산시,2020-03,9634.0,6497630.0,5584480.0,0.0,0.0,0.0,4081350.0,4174225.0
41360,남양주시,2020-03,4853.0,3607498.0,2855760.0,0.0,0.0,0.0,0.0,0.0
41170,안양시,2020-03,9164.0,1477750.0,731065.0,0.0,0.0,0.0,2002500.0,2030805.0
41220,평택시,2020-03,55.0,18000.0,130667.0,0.0,0.0,0.0,3444905.0,2154005.0
41390,시흥시,2020-03,0.0,0.0,0.0,30868.0,7162604.0,5536576.0,2086553.0,1878214.0
41480,파주시,2020-03,6184.0,2285789.0,2056795.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-03,3171.0,1644140.0,1553931.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-03,0.0,0.0,0.0,26752.0,11610670.0,8803922.0,0.0,0.0
41610,광주시,2020-03,4528.0,3417305.0,2522458.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-03,6608.0,1816691.0,1364922.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-03,6334.0,4263997.0,3047797.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-03,7450.0,8309745.0,4702156.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-03,3536.0,1941929.0,1611446.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-03,2738.0,1681244.0,1474814.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-03,1881.0,1505731.0,1027687.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-03,3604.0,1573624.0,967174.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-03,1459.0,734522.0,1140927.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-03,942.0,253516.0,315689.0,0.0,0.0,0.0,239025.0,199402.0
41430,의왕시,2020-03,2931.0,691978.0,451880.0,0.0,0.0,0.0,369355.0,415450.0
41830,양평군,2020-03,1429.0,1915783.0,1849147.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-03,1343.0,978128.0,887242.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-03,1510.0,378383.0,380922.0,0.0,0.0,0.0,0.0,0.0
41820,가평군,2020-03,655.0,389311.0,297771.0,0.0,0.0,0.0,125240.0,118550.0
41290,과천시,2020-03,1004.0,1147878.0,720665.0,0.0,0.0,0.0,1017245.0,604245.0
41800,연천군,2020-03,512.0,420566.0,411900.0,0.0,0.0,0.0,0.0,0.0
41110,수원시,2020-04,203175.0,15060595.0,8229987.0,0.0,0.0,0.0,0.0,0.0
41280,고양시,2020-04,113877.0,10835285.0,8742604.0,0.0,0.0,0.0,0.0,0.0
41460,용인시,2020-04,158406.0,10157656.0,6129972.0,0.0,0.0,0.0,0.0,0.0
41130,성남시,2020-04,0.0,42113040.0,15696427.0,23906.0,2068525.0,1615549.0,3237395.0,2622345.0
41190,부천시,2020-04,51323.0,9257889.0,6736148.0,0.0,0.0,0.0,0.0,0.0
41590,화성시,2020-04,279776.0,56389896.0,25435004.0,0.0,0.0,0.0,0.0,0.0
41270,안산시,2020-04,111340.0,9215535.0,7535829.0,0.0,0.0,0.0,3041950.0,3248230.0
41360,남양주시,2020-04,75201.0,6028294.0,3984384.0,0.0,0.0,0.0,0.0,0.0
41170,안양시,2020-04,31880.0,3377332.0,1811182.0,0.0,0.0,0.0,1806910.0,2025045.0
41220,평택시,2020-04,1966.0,1419517.0,577359.0,0.0,0.0,0.0,3262100.0,1687960.0
41390,시흥시,2020-04,0.0,0.0,0.0,26927.0,9800874.0,7409822.0,2130032.0,1944938.0
41480,파주시,2020-04,41415.0,3350660.0,2651275.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-04,19800.0,2879002.0,1960736.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-04,0.0,0.0,0.0,28105.0,12543177.0,11536031.0,0.0,0.0
41610,광주시,2020-04,30144.0,4030085.0,3044231.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-04,21799.0,3323583.0,2231284.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-04,42637.0,5374339.0,4204775.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-04,36195.0,6654288.0,5686143.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-04,61363.0,3117247.0,2291339.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-04,19929.0,2079792.0,1678016.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-04,15752.0,1505235.0,1296229.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-04,30323.0,2039056.0,1362573.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-04,24491.0,2776812.0,1390500.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-04,22783.0,719502.0,484425.0,0.0,0.0,0.0,147130.0,206808.0
41430,의왕시,2020-04,6064.0,985907.0,608455.0,0.0,0.0,0.0,325780.0,297680.0
41830,양평군,2020-04,12885.0,2164797.0,1803907.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-04,11540.0,1385591.0,1071248.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-04,11736.0,631372.0,398864.0,0.0,0.0,0.0,0.0,0.0
41820,가평군,2020-04,6835.0,639698.0,477477.0,0.0,0.0,0.0,116330.0,105960.0
41290,과천시,2020-04,8257.0,1617007.0,940438.0,0.0,0.0,0.0,2082135.0,1339945.0
41800,연천군,2020-04,6508.0,566886.0,520099.0,0.0,0.0,0.0,0.0,0.0
41110,수원시,2020-05,74407.0,17845709.0,15787540.0,0.0,0.0,0.0,0.0,0.0
41280,고양시,2020-05,60602.0,24391234.0,14063170.0,0.0,0.0,0.0,0.0,0.0
41460,용인시,2020-05,64699.0,13264697.0,10642997.0,0.0,0.0,0.0,0.0,0.0
41130,성남시,2020-05,0.0,7785730.0,11694491.0,12494.0,6979008.0,3300486.0,9519015.0,3969085.0
41190,부천시,2020-05,71070.0,13126259.0,10681250.0,0.0,0.0,0.0,0.0,0.0
41590,화성시,2020-05,44065.0,16092276.0,24029352.0,0.0,0.0,0.0,0.0,0.0
41270,안산시,2020-05,164206.0,13076645.0,10221324.0,0.0,0.0,0.0,2288670.0,2567815.0
41360,남양주시,2020-05,31334.0,9153440.0,7633818.0,0.0,0.0,0.0,0.0,0.0
41170,안양시,2020-05,48308.0,5164938.0,3812458.0,0.0,0.0,0.0,1641935.0,1666320.0
41220,평택시,2020-05,24071.0,2389156.0,1768949.0,0.0,0.0,0.0,2700130.0,2102730.0
41390,시흥시,2020-05,0.0,0.0,0.0,11522.0,8037664.0,8285669.0,1594169.0,2504855.0
41480,파주시,2020-05,21202.0,4291716.0,3572944.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-05,44287.0,4900168.0,3905255.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-05,0.0,0.0,0.0,8633.0,12637710.0,11631447.0,0.0,0.0
41610,광주시,2020-05,51184.0,5864519.0,4777641.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-05,22779.0,4820262.0,3501908.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-05,16685.0,6310698.0,4959716.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-05,13447.0,7519662.0,6550214.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-05,44847.0,4115448.0,3207688.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-05,15596.0,2698361.0,2267605.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-05,17625.0,2874798.0,1963380.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-05,23609.0,2985817.0,2494217.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-05,13487.0,2845198.0,2280185.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-05,26241.0,1032405.0,844934.0,0.0,0.0,0.0,270280.0,200833.0
41430,의왕시,2020-05,14234.0,1573650.0,1103479.0,0.0,0.0,0.0,306430.0,303100.0
41830,양평군,2020-05,4568.0,2315457.0,2077052.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-05,6803.0,1506648.0,1395963.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-05,4833.0,844959.0,779316.0,0.0,0.0,0.0,0.0,0.0
41820,가평군,2020-05,3425.0,713833.0,642870.0,0.0,0.0,0.0,109725.0,101875.0
41290,과천시,2020-05,2143.0,1390776.0,1051715.0,0.0,0.0,0.0,1161130.0,1013015.0
41800,연천군,2020-05,2189.0,583292.0,572176.0,0.0,0.0,0.0,0.0,0.0
41110,수원시,2020-06,13603.0,17209653.0,15489934.0,0.0,0.0,0.0,0.0,0.0
41280,고양시,2020-06,7044.0,7521775.0,13476552.0,0.0,0.0,0.0,0.0,0.0
41460,용인시,2020-06,7423.0,14282076.0,12874714.0,0.0,0.0,0.0,0.0,0.0
41130,성남시,2020-06,0.0,5619270.0,8433603.0,7816.0,6582880.0,4465689.0,8458715.0,5491755.0
41190,부천시,2020-06,8917.0,12756614.0,11118201.0,0.0,0.0,0.0,0.0,0.0
41590,화성시,2020-06,7321.0,22661074.0,25500594.0,0.0,0.0,0.0,0.0,0.0
41270,안산시,2020-06,33989.0,18862867.0,14286233.0,0.0,0.0,0.0,975777.0,1925315.0
41360,남양주시,2020-06,5399.0,8817257.0,7722837.0,0.0,0.0,0.0,0.0,0.0
41170,안양시,2020-06,4918.0,3966595.0,3543944.0,0.0,0.0,0.0,1768015.0,1576615.0
41220,평택시,2020-06,6075.0,2048620.0,1834371.0,0.0,0.0,0.0,3605750.0,3310620.0
41390,시흥시,2020-06,0.0,0.0,0.0,12182.0,9712172.0,14773695.0,1777505.0,9494372.0
41480,파주시,2020-06,3354.0,4195053.0,4004105.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-06,3665.0,3906858.0,3776461.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-06,0.0,0.0,0.0,4012.0,12405087.0,15433950.0,0.0,0.0
41610,광주시,2020-06,10557.0,6643099.0,5646692.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-06,3506.0,5191954.0,3993955.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-06,2381.0,7907352.0,5552418.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-06,5434.0,12286334.0,8112187.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-06,8013.0,6245973.0,4680298.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-06,2098.0,2810880.0,2635225.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-06,1966.0,3900291.0,2571334.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-06,10273.0,4262372.0,2391153.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-06,1916.0,3646703.0,3155916.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-06,5012.0,1371460.0,898748.0,0.0,0.0,0.0,292650.0,195947.0
41430,의왕시,2020-06,2326.0,1204776.0,1155495.0,0.0,0.0,0.0,332290.0,277925.0
41830,양평군,2020-06,963.0,2709206.0,2573277.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-06,883.0,1615056.0,1517746.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-06,698.0,752878.0,739008.0,0.0,0.0,0.0,0.0,0.0
41820,가평군,2020-06,398.0,616944.0,518214.0,0.0,0.0,0.0,110545.0,107060.0
41290,과천시,2020-06,701.0,1676340.0,1353920.0,0.0,0.0,0.0,1218025.0,989030.0
41800,연천군,2020-06,355.0,525743.0,454039.0,0.0,0.0,0.0,0.0,0.0
41110,수원시,2020-07,21536.0,18748065.0,18318331.0,0.0,0.0,0.0,0.0,0.0
41280,고양시,2020-07,16520.0,10801299.0,14345199.0,0.0,0.0,0.0,0.0,0.0
41460,용인시,2020-07,19808.0,16461789.0,16032451.0,0.0,0.0,0.0,0.0,0.0
41130,성남시,2020-07,0.0,7554823.0,9389885.0,26103.0,9622450.0,6338788.0,9613780.0,6911145.0
41190,부천시,2020-07,14717.0,18772814.0,15717029.0,0.0,0.0,0.0,0.0,0.0
41590,화성시,2020-07,12653.0,24704398.0,29835477.0,0.0,0.0,0.0,0.0,0.0
41270,안산시,2020-07,18535.0,21188807.0,20519954.0,0.0,0.0,0.0,1271720.0,1455345.0
41360,남양주시,2020-07,11473.0,12018669.0,9986295.0,0.0,0.0,0.0,0.0,0.0
41170,안양시,2020-07,10991.0,5276632.0,5024370.0,0.0,0.0,0.0,1541585.0,1673205.0
41220,평택시,2020-07,7901.0,4149789.0,3150905.0,0.0,0.0,0.0,4770880.0,3990520.0
41390,시흥시,2020-07,0.0,0.0,0.0,13484.0,15332410.0,5791833.0,3103747.0,6389484.0
41480,파주시,2020-07,7243.0,5750125.0,5375859.0,0.0,0.0,0.0,0.0,0.0
41150,의정부시,2020-07,8562.0,5615538.0,5038198.0,0.0,0.0,0.0,0.0,0.0
41570,김포시,2020-07,0.0,0.0,0.0,16115.0,15069070.0,13500610.0,0.0,0.0
41610,광주시,2020-07,5980.0,8568562.0,7997727.0,0.0,0.0,0.0,0.0,0.0
41210,광명시,2020-07,6761.0,7448631.0,5553208.0,0.0,0.0,0.0,0.0,0.0
41410,군포시,2020-07,4917.0,5737778.0,7091100.0,0.0,0.0,0.0,0.0,0.0
41450,하남시,2020-07,5426.0,11668179.0,10907893.0,0.0,0.0,0.0,0.0,0.0
41370,오산시,2020-07,5429.0,4222140.0,5654460.0,0.0,0.0,0.0,0.0,0.0
41630,양주시,2020-07,4015.0,3831679.0,3422433.0,0.0,0.0,0.0,0.0,0.0
41500,이천시,2020-07,3343.0,4255006.0,3857808.0,0.0,0.0,0.0,0.0,0.0
41310,구리시,2020-07,5879.0,4307178.0,3925072.0,0.0,0.0,0.0,0.0,0.0
41550,안성시,2020-07,3033.0,4979607.0,4253610.0,0.0,0.0,0.0,0.0,0.0
41650,포천시,2020-07,2907.0,954505.0,1351650.0,0.0,0.0,0.0,252805.0,212261.0
41430,의왕시,2020-07,3643.0,1553640.0,1491008.0,0.0,0.0,0.0,229110.0,296375.0
41830,양평군,2020-07,1496.0,3227473.0,3311858.0,0.0,0.0,0.0,0.0,0.0
41670,여주시,2020-07,1528.0,2102508.0,1928818.0,0.0,0.0,0.0,0.0,0.0
41250,동두천시,2020-07,1351.0,951445.0,972710.0,0.0,0.0,0.0,0.0,0.0
